0.0,1.1131013779682362E-7
0.004,-1.6218849834505142E-5
0.008,-6.293848755181913E-5
0.012,-1.4206210140942443E-4
0.016,-2.488361202848033E-4
0.02,-3.8352824834474625E-4
0.024,-5.416667024382825E-4
0.028,-7.205455074635061E-4
0.032,-9.174061288651267E-4
0.036000000000000004,-0.0011264967796749416
0.04,-0.0013444443612575028
0.044,-0.0015653744183542811
0.048,-0.0017856310278182577
0.052000000000000005,-0.001998079655306828
0.056,-0.0021989499984014405
0.06,-0.0023843921831434647
0.064,-0.002546377614763884
0.068,-0.0026844965651400235
0.07200000000000001,-0.002784814278873202
0.076,-0.00285787234753943
0.08,-0.0028847299165198595
0.084,-0.002869173634313232
0.088,-0.0028129369007176765
0.092,-0.0027076481391646065
0.096,-0.002549406252616942
0.1,-0.002342860485478146
0.10400000000000001,-0.00208875444773814
0.108,-0.001787317022231233
0.112,-0.0014363762323474512
0.116,-0.001039391237521358
0.12,-5.99902182834299E-4
0.124,-1.2316926779089193E-4
0.128,3.863634570468447E-4
0.132,9.236317440323392E-4
0.136,0.0014831471970145514
0.14,0.0020594420428329636
0.14400000000000002,0.0026455208793873895
0.148,0.003234215266593198
0.152,0.0038178629898394864
0.156,0.004388238039427956
0.16,0.00493782139848972
0.164,0.005457461180887616
0.168,0.005940666124129341
0.17200000000000001,0.00637876454778188
0.176,0.006765411320503183
0.18,0.007092734469321109
0.184,0.0073548679485131085
0.188,0.007544870657591803
0.192,0.007660143435475005
0.196,0.0076950231292971264
0.2,0.007644720937995488
0.20400000000000001,0.007506818407777894
0.20800000000000002,0.0072793203435260094
0.212,0.006962977480635545
0.216,0.0065576734112187925
0.22,0.006065273018627659
0.224,0.005487521354896801
0.228,0.00482812441173141
0.232,0.004091471228998713
0.23600000000000002,0.0032831420387502332
0.24,0.0024102933358807746
0.244,0.0014808615559055965
0.248,5.036901351298077E-4
0.252,-5.118581870763181E-4
0.256,-0.0015553517019975622
0.26,-0.002616219737222464
0.264,-0.003683309913112489
0.268,-0.004745118712613764
0.272,-0.005789703143276365
0.276,-0.00680459656385953
0.28,-0.007778317920579203
0.28400000000000003,-0.008698286836178107
0.28800000000000003,-0.009552734165355086
0.292,-0.01033079623159013
0.296,-0.011021244734625239
0.3,-0.01161463812744707
0.304,-0.01210141345941909
0.308,-0.012473394111976812
0.312,-0.012723274972254037
0.316,-0.012845350014403263
0.32,-0.012835590692761733
